week,city,channel,spend,impressions,clicks,attributed_conversions
2025-06-02,Cologne,Affiliate,4610.3,147406,3388,148
2025-06-09,Cologne,Google Ads,12144.01,393743,10637,343
2025-06-09,Cologne,Meta,9202.08,339724,7491,313
2025-06-09,Cologne,Email,0.0,11428,654,61
2025-06-09,Cologne,Organic,0.0,20528,753,32
2025-06-09,Cologne,Affiliate,4697.26,180752,4073,132
2025-06-16,Cologne,Google Ads,12107.78,347506,8008,417
2025-06-16,Cologne,Meta,8533.17,306545,6438,295
2025-06-16,Cologne,Email,0.0,11388,389,25
2025-06-16,Cologne,Organic,0.0,23928,905,52
2025-06-16,Cologne,Affiliate,4669.76,140998,2864,133
2025-06-23,Cologne,Google Ads,11001.8,419078,10978,712
2025-06-23,Cologne,Meta,8303.78,261167,6541,419
2025-06-23,Cologne,Email,0.0,8996,346,22
2025-06-23,Cologne,Organic,0.0,21494,702,51
2025-06-23,Cologne,Affiliate,4168.64,147276,2440,124
2025-06-30,Cologne,Google Ads,12282.33,377560,9569,332
2025-06-30,Cologne,Meta,8360.01,290761,9235,381
2025-06-30,Cologne,Email,0.0,8675,417,35
2025-06-30,Cologne,Organic,0.0,38442,957,62
2025-06-30,Cologne,Affiliate,4251.54,148997,3220,210
2025-07-07,Cologne,Google Ads,10801.37,407410,13510,742
2025-07-07,Cologne,Meta,8939.35,319775,5121,294
2025-07-07,Cologne,Email,0.0,14598,706,45
2025-07-07,Cologne,Organic,0.0,38746,986,56
2025-07-07,Cologne,Affiliate,3987.0,137679,3489,219
2025-07-14,Cologne,Google Ads,10081.74,323548,9132,603
2025-07-14,Cologne,Meta,8825.54,340872,9692,619
2025-07-14,Cologne,Email,0.0,19171,1000,98
2025-07-14,Cologne,Organic,0.0,26752,1056,43
2025-07-14,Cologne,Affiliate,4408.11,140338,2283,158
2025-07-21,Cologne,Google Ads,10102.63,403754,7691,252
2025-07-21,Cologne,Meta,9426.94,317109,10851,528
2025-07-21,Cologne,Email,0.0,18624,1077,86
2025-07-21,Cologne,Organic,0.0,18222,551,40
2025-07-21,Cologne,Affiliate,4569.91,133437,3146,164
2025-07-28,Cologne,Google Ads,10969.76,372173,10978,731
2025-07-28,Cologne,Meta,8088.96,285369,4334,205
2025-07-28,Cologne,Email,0.0,18859,1119,92
2025-07-28,Cologne,Organic,0.0,19238,679,29
2025-07-28,Cologne,Affiliate,5073.3,165339,5080,327
2025-08-04,Cologne,Google Ads,10984.6,375348,6545,356
2025-08-04,Cologne,Meta,9314.64,331467,11264,569
2025-08-04,Cologne,Email,0.0,16675,505,27
2025-08-04,Cologne,Organic,0.0,15166,331,23
2025-08-04,Cologne,Affiliate,4583.07,132201,3984,149
2025-08-11,Cologne,Google Ads,10392.96,321277,10750,423
2025-08-11,Cologne,Meta,8062.02,244329,8252,402
2025-08-11,Cologne,Email,0.0,19973,1012,52
2025-08-11,Cologne,Organic,0.0,32519,916,65
2025-08-11,Cologne,Affiliate,4449.6,142732,3338,211
2025-08-18,Cologne,Google Ads,11575.75,420101,13126,881
2025-08-18,Cologne,Meta,8410.5,246985,5929,253
2025-08-18,Cologne,Email,0.0,8981,318,22
2025-08-18,Cologne,Organic,0.0,29286,588,26
2025-08-18,Cologne,Affiliate,4576.65,137913,3292,99
2025-08-25,Cologne,Google Ads,11082.73,339259,6150,358
2025-08-25,Cologne,Meta,8398.59,322576,5351,161
2025-08-25,Cologne,Email,0.0,11923,409,27
2025-08-25,Cologne,Organic,0.0,27983,713,40
2025-08-25,Cologne,Affiliate,4023.71,117847,2352,105
2025-09-01,Cologne,Google Ads,11891.75,394357,6125,389
2025-09-01,Cologne,Meta,8878.97,316904,10005,617
2025-09-01,Cologne,Email,0.0,8183,272,18
2025-09-01,Cologne,Organic,0.0,35142,1340,62
2025-09-01,Cologne,Affiliate,4617.51,170747,5972,404
2025-09-08,Cologne,Google Ads,11637.84,403763,13340,917
2025-09-08,Cologne,Meta,8134.0,242463,7487,347
2025-09-08,Cologne,Email,0.0,11744,496,49
2025-09-08,Cologne,Organic,0.0,38374,1310,95
2025-09-08,Cologne,Affiliate,4519.88,141642,4753,168
2025-09-15,Cologne,Google Ads,10855.96,386171,12982,877
2025-09-15,Cologne,Meta,8458.09,315266,6350,206
2025-09-15,Cologne,Email,0.0,8236,372,26
2025-09-15,Cologne,Organic,0.0,38783,1264,58
2025-09-15,Cologne,Affiliate,5105.12,143011,2711,137
2025-09-22,Cologne,Google Ads,10681.25,308948,5850,323
2025-09-22,Cologne,Meta,8270.19,281473,5125,194
2025-09-22,Cologne,Email,0.0,13139,679,43
2025-09-22,Cologne,Organic,0.0,22265,693,38
2025-09-22,Cologne,Affiliate,4686.69,169733,3454,155
2025-09-29,Cologne,Google Ads,10919.45,329510,6472,323
2025-09-29,Cologne,Meta,8771.28,336432,11670,448
2025-09-29,Cologne,Email,0.0,16251,716,67
2025-09-29,Cologne,Organic,0.0,30666,744,53
2025-09-29,Cologne,Affiliate,5020.76,147883,4015,232
2025-10-06,Cologne,Google Ads,11262.45,376418,8985,472
2025-10-06,Cologne,Meta,8423.44,308639,5821,274
2025-10-06,Cologne,Email,0.0,16942,907,51
2025-10-06,Cologne,Organic,0.0,32954,732,47
2025-10-06,Cologne,Affiliate,4727.43,178641,4644,181
2025-10-13,Cologne,Google Ads,10714.1,419397,8129,453
2025-10-13,Cologne,Meta,9130.35,256900,6348,385
2025-10-13,Cologne,Email,0.0,17067,606,43
2025-10-13,Cologne,Organic,0.0,23564,631,34
2025-10-13,Cologne,Affiliate,4732.1,189064,5160,240
2025-10-20,Cologne,Google Ads,10650.44,330398,5033,186
2025-10-20,Cologne,Meta,8813.84,291595,7968,312
2025-10-20,Cologne,Email,0.0,9113,471,33
2025-10-20,Cologne,Organic,0.0,18638,670,32
2025-10-20,Cologne,Affiliate,4544.71,165022,4299,147
2025-10-27,Cologne,Google Ads,11381.73,353103,8567,392
2025-10-27,Cologne,Meta,8317.66,298486,5129,347
2025-10-27,Cologne,Email,0.0,13387,580,45
2025-10-27,Cologne,Organic,0.0,27648,658,36
2025-10-27,Cologne,Affiliate,4365.43,145803,5055,294
2025-11-03,Cologne,Google Ads,11601.95,400566,11962,547
2025-11-03,Cologne,Meta,9209.92,330067,9458,643
2025-11-03,Cologne,Email,0.0,19581,850,82
2025-11-03,Cologne,Organic,0.0,19940,790,33
2025-11-03,Cologne,Affiliate,3885.66,125004,4238,136
2025-11-10,Cologne,Google Ads,10662.52,357233,10709,564
2025-11-10,Cologne,Meta,8183.09,276569,4672,276
2025-11-10,Cologne,Email,0.0,17768,1033,98
2025-11-10,Cologne,Organic,0.0,23726,927,61
2025-11-10,Cologne,Affiliate,3590.4,127585,3525,124
2025-11-17,Cologne,Google Ads,11763.62,464398,11341,468
2025-11-17,Cologne,Meta,8909.87,317450,8904,321
2025-11-17,Cologne,Email,0.0,17431,613,44
2025-11-17,Cologne,Organic,0.0,33727,1287,74
2025-11-17,Cologne,Affiliate,3999.51,125633,4197,197
2025-11-24,Cologne,Google Ads,10256.08,328990,10107,630
2025-11-24,Cologne,Meta,8768.08,276555,7203,289
2025-11-24,Cologne,Email,0.0,16994,739,49
2025-11-24,Cologne,Organic,0.0,33910,751,57
2025-11-24,Cologne,Affiliate,4435.35,151577,4326,140
2025-12-01,Cologne,Google Ads,11363.78,402952,7986,396
2025-12-01,Cologne,Meta,7899.69,246405,5452,200
2025-12-01,Cologne,Email,0.0,10811,500,30
2025-12-01,Cologne,Organic,0.0,38483,786,33
2025-12-01,Cologne,Affiliate,4481.85,171931,3943,132
2025-12-08,Cologne,Google Ads,11387.73,379869,8910,518
2025-12-08,Cologne,Meta,9655.19,281789,6431,256
2025-12-08,Cologne,Email,0.0,8914,462,31
2025-12-08,Cologne,Organic,0.0,27537,962,66
2025-12-08,Cologne,Affiliate,4423.78,137814,2730,158
2025-12-15,Cologne,Google Ads,11553.81,457929,15168,726
2025-12-15,Cologne,Meta,8338.11,242100,5010,279
2025-12-15,Cologne,Email,0.0,9224,298,15
2025-12-15,Cologne,Organic,0.0,39105,1512,120
2025-12-15,Cologne,Affiliate,4443.8,124567,3099,148
2025-12-22,Cologne,Google Ads,10933.86,359344,10802,466
2025-12-22,Cologne,Meta,8813.37,342495,11318,564
2025-12-22,Cologne,Email,0.0,13383,744,45
2025-12-22,Cologne,Organic,0.0,23797,668,50
2025-12-22,Cologne,Affiliate,4471.06,132277,2514,170
2024-01-01,Frankfurt,Google Ads,10227.97,305928,5961,349
2024-01-01,Frankfurt,Meta,7877.87,234757,6322,274
2024-01-01,Frankfurt,Email,0.0,12154,592,54
2024-01-01,Frankfurt,Organic,0.0,25895,545,39
2024-01-01,Frankfurt,Affiliate,3655.77,141477,3977,252
2024-01-08,Frankfurt,Google Ads,13501.92,492591,10816,443
2024-01-08,Frankfurt,Meta,7465.98,226446,4498,280
2024-01-08,Frankfurt,Email,0.0,18699,1026,65
2024-01-08,Frankfurt,Organic,0.0,27660,826,43
2024-01-08,Frankfurt,Affiliate,3340.91,112143,2064,120
2024-01-15,Frankfurt,Google Ads,12792.94,429964,14116,725
2024-01-15,Frankfurt,Meta,7483.36,274567,8292,410
2024-01-15,Frankfurt,Email,0.0,8082,344,22
2024-01-15,Frankfurt,Organic,0.0,25104,894,70
2024-01-15,Frankfurt,Affiliate,3757.47,126918,1941,96
2024-01-22,Frankfurt,Google Ads,13177.91,428339,14434,909
2024-01-22,Frankfurt,Meta,6557.7,254703,5726,256
2024-01-22,Frankfurt,Email,0.0,19663,1026,94
2024-01-22,Frankfurt,Organic,0.0,33416,1178,73
2024-01-22,Frankfurt,Affiliate,3576.03,102466,2473,150
2024-01-29,Frankfurt,Google Ads,14258.81,510096,15308,916
2024-01-29,Frankfurt,Meta,7356.56,229255,7058,420
2024-01-29,Frankfurt,Email,0.0,9540,553,50
2024-01-29,Frankfurt,Organic,0.0,31660,1241,66
2024-01-29,Frankfurt,Affiliate,3535.84,115034,3117,208
2024-02-05,Frankfurt,Google Ads,11243.25,333115,5258,261
2024-02-05,Frankfurt,Meta,8350.14,241036,8156,445
2024-02-05,Frankfurt,Email,0.0,13883,477,41
2024-02-05,Frankfurt,Organic,0.0,27146,972,59
2024-02-05,Frankfurt,Affiliate,3902.34,127294,3193,211
2024-02-12,Frankfurt,Google Ads,12772.74,416858,7066,391
2024-02-12,Frankfurt,Meta,7578.5,246452,5121,301
2024-02-12,Frankfurt,Email,0.0,15052,836,52
2024-02-12,Frankfurt,Organic,0.0,34987,1146,81
2024-02-12,Frankfurt,Affiliate,3089.19,96470,3083,104
2024-02-19,Frankfurt,Google Ads,11283.26,355634,11879,424
2024-02-19,Frankfurt,Meta,7738.12,267284,4279,274
2024-02-19,Frankfurt,Email,0.0,17977,765,62
2024-02-19,Frankfurt,Organic,0.0,20186,521,29
2024-02-19,Frankfurt,Affiliate,3478.74,109726,2080,64
2024-02-26,Frankfurt,Google Ads,13060.07,495390,7650,245
2024-02-26,Frankfurt,Meta,7447.03,212761,5761,246
2024-02-26,Frankfurt,Email,0.0,18998,1031,73
2024-02-26,Frankfurt,Organic,0.0,28999,1148,86
2024-02-26,Frankfurt,Affiliate,3488.15,134333,2559,113
2024-03-04,Frankfurt,Google Ads,11385.1,434943,12912,538
2024-03-04,Frankfurt,Meta,7227.26,264738,8397,255
2024-03-04,Frankfurt,Email,0.0,10371,320,19
2024-03-04,Frankfurt,Organic,0.0,22568,499,20
2024-03-04,Frankfurt,Affiliate,3512.84,137484,3665,147
2024-03-11,Frankfurt,Google Ads,12633.84,401681,10315,310
2024-03-11,Frankfurt,Meta,7267.43,203818,5155,202
2024-03-11,Frankfurt,Email,0.0,19406,847,82
2024-03-11,Frankfurt,Organic,0.0,33586,1229,56
2024-03-11,Frankfurt,Affiliate,3999.73,144408,3129,134
2024-03-18,Frankfurt,Google Ads,12749.41,366699,7880,547
2024-03-18,Frankfurt,Meta,7721.0,254240,4571,168
2024-03-18,Frankfurt,Email,0.0,13217,455,42
2024-03-18,Frankfurt,Organic,0.0,36858,1468,72
2024-03-18,Frankfurt,Affiliate,4063.52,123567,2529,163
2024-03-25,Frankfurt,Google Ads,13226.12,400387,9335,294
2024-03-25,Frankfurt,Meta,6769.24,237969,8284,390
2024-03-25,Frankfurt,Email,0.0,17343,779,43
2024-03-25,Frankfurt,Organic,0.0,18159,586,38
2024-03-25,Frankfurt,Affiliate,3813.17,150010,2318,129
2024-04-01,Frankfurt,Google Ads,11963.91,467246,8108,494
2024-04-01,Frankfurt,Meta,8431.12,271308,4483,299
2024-04-01,Frankfurt,Email,0.0,12197,493,46
2024-04-01,Frankfurt,Organic,0.0,39972,1073,75
2024-04-01,Frankfurt,Affiliate,3694.32,136088,4240,195
2024-04-08,Frankfurt,Google Ads,13359.15,454582,6887,258
2024-04-08,Frankfurt,Meta,6704.77,219655,3726,119
2024-04-08,Frankfurt,Email,0.0,9463,412,28
2024-04-08,Frankfurt,Organic,0.0,38041,1512,113
2024-04-08,Frankfurt,Affiliate,3453.04,119611,3118,102
2024-04-15,Frankfurt,Google Ads,12746.43,388528,8199,509
2024-04-15,Frankfurt,Meta,7750.31,276721,7153,320
2024-04-15,Frankfurt,Email,0.0,19064,862,55
2024-04-15,Frankfurt,Organic,0.0,21425,615,48
2024-04-15,Frankfurt,Affiliate,3745.31,132584,3670,240
2024-04-22,Frankfurt,Google Ads,11416.91,453566,9372,301
2024-04-22,Frankfurt,Meta,7471.48,233471,6232,276
2024-04-22,Frankfurt,Email,0.0,11059,616,60
2024-04-22,Frankfurt,Organic,0.0,19917,719,45
2024-04-22,Frankfurt,Affiliate,3526.59,130841,2785,89
2024-04-29,Frankfurt,Google Ads,12615.33,427883,12409,846
2024-04-29,Frankfurt,Meta,7970.55,297595,4544,200
2024-04-29,Frankfurt,Email,0.0,15431,546,35
2024-04-29,Frankfurt,Organic,0.0,35451,1117,85
2024-04-29,Frankfurt,Affiliate,3022.62,109762,3746,178
2024-05-06,Frankfurt,Google Ads,13860.03,394919,7052,440
2024-05-06,Frankfurt,Meta,7678.69,263736,5391,243
2024-05-06,Frankfurt,Email,0.0,11043,522,35
2024-05-06,Frankfurt,Organic,0.0,25114,913,52
2024-05-06,Frankfurt,Affiliate,3745.22,108273,3375,221
2024-05-13,Frankfurt,Google Ads,13401.66,520441,10002,413
2024-05-13,Frankfurt,Meta,7533.37,281591,6591,289
2024-05-13,Frankfurt,Email,0.0,19417,1093,105
2024-05-13,Frankfurt,Organic,0.0,30008,678,45
2024-05-13,Frankfurt,Affiliate,3687.58,104915,2791,115
2024-05-20,Frankfurt,Google Ads,13263.51,449048,13770,642
2024-05-20,Frankfurt,Meta,7570.35,233231,3704,240
2024-05-20,Frankfurt,Email,0.0,9898,341,32
2024-05-20,Frankfurt,Organic,0.0,29550,1084,76
2024-05-20,Frankfurt,Affiliate,4040.74,129679,2328,146
2024-05-27,Frankfurt,Google Ads,13253.94,476887,7427,488
2024-05-27,Frankfurt,Meta,7626.21,264534,8682,553
2024-05-27,Frankfurt,Email,0.0,8894,476,44
2024-05-27,Frankfurt,Organic,0.0,16512,497,24
2024-05-27,Frankfurt,Affiliate,3447.23,123610,3152,203
2024-06-03,Frankfurt,Google Ads,14288.61,491959,10336,448
2024-06-03,Frankfurt,Meta,8122.36,303892,6062,412
2024-06-03,Frankfurt,Email,0.0,14437,492,26
2024-06-03,Frankfurt,Organic,0.0,22799,821,58
2024-06-03,Frankfurt,Affiliate,3868.25,144746,3751,250
2024-06-10,Frankfurt,Google Ads,12586.97,479503,9334,456
2024-06-10,Frankfurt,Meta,8116.26,253496,6001,262
2024-06-10,Frankfurt,Email,0.0,18458,596,59
2024-06-10,Frankfurt,Organic,0.0,29953,903,38
2024-06-10,Frankfurt,Affiliate,3763.9,108973,3008,176
2024-06-17,Frankfurt,Google Ads,13554.15,397708,12422,600
2024-06-17,Frankfurt,Meta,6915.63,198449,3330,126
2024-06-17,Frankfurt,Email,0.0,11613,684,46
2024-06-17,Frankfurt,Organic,0.0,22780,869,62
2024-06-17,Frankfurt,Affiliate,4113.68,157962,4275,167
2024-06-24,Frankfurt,Google Ads,14199.7,549058,9943,523
2024-06-24,Frankfurt,Meta,7813.14,279841,8461,371
2024-06-24,Frankfurt,Email,0.0,13691,721,42
2024-06-24,Frankfurt,Organic,0.0,35694,990,66
2024-06-24,Frankfurt,Affiliate,3673.91,132133,3292,121
2024-07-01,Frankfurt,Google Ads,11696.81,453831,14608,846
2024-07-01,Frankfurt,Meta,7393.06,270877,7967,326
2024-07-01,Frankfurt,Email,0.0,15391,836,42
2024-07-01,Frankfurt,Organic,0.0,19001,557,33
2024-07-01,Frankfurt,Affiliate,3730.67,133674,2758,109
2024-07-08,Frankfurt,Google Ads,12271.87,369222,9953,527
2024-07-08,Frankfurt,Meta,8160.38,258042,8833,406
2024-07-08,Frankfurt,Email,0.0,17983,987,67
2024-07-08,Frankfurt,Organic,0.0,30151,895,52
2024-07-08,Frankfurt,Affiliate,3205.85,117174,3179,146
2024-07-15,Frankfurt,Google Ads,12758.83,482828,9619,360
2024-07-15,Frankfurt,Meta,7597.34,272672,5967,400
2024-07-15,Frankfurt,Email,0.0,10960,340,23
2024-07-15,Frankfurt,Organic,0.0,24757,592,35
2024-07-15,Frankfurt,Affiliate,3110.76,95702,2716,120
2024-07-22,Frankfurt,Google Ads,13243.18,525818,14695,1026
2024-07-22,Frankfurt,Meta,7368.48,264790,6990,419
2024-07-22,Frankfurt,Email,0.0,8949,363,28
2024-07-22,Frankfurt,Organic,0.0,35042,1322,86
2024-07-22,Frankfurt,Affiliate,3633.36,117960,3206,115
2024-07-29,Frankfurt,Google Ads,12845.55,456198,8801,343
2024-07-29,Frankfurt,Meta,7895.36,277628,7058,344
2024-07-29,Frankfurt,Email,0.0,8843,519,38
2024-07-29,Frankfurt,Organic,0.0,30904,866,48
2024-07-29,Frankfurt,Affiliate,3642.16,144923,3115,158
2024-08-05,Frankfurt,Google Ads,12872.77,418181,10886,512
2024-08-05,Frankfurt,Meta,7531.17,284991,7449,232
2024-08-05,Frankfurt,Email,0.0,14782,827,57
2024-08-05,Frankfurt,Organic,0.0,31175,911,68
2024-08-05,Frankfurt,Affiliate,3467.55,109796,3767,191
2024-08-12,Frankfurt,Google Ads,12899.08,422047,10797,658
2024-08-12,Frankfurt,Meta,7387.73,239435,7854,389
2024-08-12,Frankfurt,Email,0.0,16957,650,59
2024-08-12,Frankfurt,Organic,0.0,20140,727,54
2024-08-12,Frankfurt,Affiliate,3855.61,143485,3708,111
2024-08-19,Frankfurt,Google Ads,13219.47,430114,7345,326
2024-08-19,Frankfurt,Meta,8294.06,294446,5356,305
2024-08-19,Frankfurt,Email,0.0,8450,330,26
2024-08-19,Frankfurt,Organic,0.0,20565,507,40
2024-08-19,Frankfurt,Affiliate,3510.33,106465,2286,140
2024-08-26,Frankfurt,Google Ads,12823.97,459750,14886,1005
2024-08-26,Frankfurt,Meta,7700.52,299438,7143,328
2024-08-26,Frankfurt,Email,0.0,16722,683,46
2024-08-26,Frankfurt,Organic,0.0,23501,827,38
2024-08-26,Frankfurt,Affiliate,3316.87,121107,3242,177
2024-09-02,Frankfurt,Google Ads,13656.16,445538,14511,573
2024-09-02,Frankfurt,Meta,7952.79,288702,8369,350
2024-09-02,Frankfurt,Email,0.0,18685,861,76
2024-09-02,Frankfurt,Organic,0.0,37337,1312,60
2024-09-02,Frankfurt,Affiliate,3556.77,132162,2029,77
2024-09-09,Frankfurt,Google Ads,12660.4,481319,9270,417
2024-09-09,Frankfurt,Meta,7495.39,234165,7946,292
2024-09-09,Frankfurt,Email,0.0,19282,1032,88
2024-09-09,Frankfurt,Organic,0.0,19601,482,34
2024-09-09,Frankfurt,Affiliate,3628.61,129067,2227,77
2024-09-16,Frankfurt,Google Ads,12840.1,471360,16258,496
2024-09-16,Frankfurt,Meta,7468.61,280058,6083,209
2024-09-16,Frankfurt,Email,0.0,18561,733,40
2024-09-16,Frankfurt,Organic,0.0,24798,763,55
2024-09-16,Frankfurt,Affiliate,3343.27,94920,1981,61
2024-09-23,Frankfurt,Google Ads,12151.81,475254,12701,503
2024-09-23,Frankfurt,Meta,7722.15,265430,7892,373
2024-09-23,Frankfurt,Email,0.0,19417,865,46
2024-09-23,Frankfurt,Organic,0.0,17492,673,46
2024-09-23,Frankfurt,Affiliate,3414.3,95746,3327,211
2024-09-30,Frankfurt,Google Ads,13571.55,433787,8614,540
2024-09-30,Frankfurt,Meta,8253.62,316093,7598,344
2024-09-30,Frankfurt,Email,0.0,11563,380,19
2024-09-30,Frankfurt,Organic,0.0,38534,889,63
2024-09-30,Frankfurt,Affiliate,3992.56,133224,4163,160
2024-10-07,Frankfurt,Google Ads,13238.23,459167,10955,346
2024-10-07,Frankfurt,Meta,7659.59,269403,8707,466
2024-10-07,Frankfurt,Email,0.0,18858,595,32
2024-10-07,Frankfurt,Organic,0.0,35804,840,55
2024-10-07,Frankfurt,Affiliate,3700.13,139677,2200,67
2024-10-14,Frankfurt,Google Ads,12594.5,497608,13274,786
2024-10-14,Frankfurt,Meta,8251.43,289888,7339,508
2024-10-14,Frankfurt,Email,0.0,10697,534,28
2024-10-14,Frankfurt,Organic,0.0,27547,649,47
2024-10-14,Frankfurt,Affiliate,3618.9,143315,3866,122
2024-10-21,Frankfurt,Google Ads,12831.85,472300,9649,464
2024-10-21,Frankfurt,Meta,7480.14,267582,7341,283
2024-10-21,Frankfurt,Email,0.0,13129,738,58
2024-10-21,Frankfurt,Organic,0.0,27957,775,31
2024-10-21,Frankfurt,Affiliate,3681.14,142935,4801,204
2024-10-28,Frankfurt,Google Ads,12743.52,501482,13016,625
2024-10-28,Frankfurt,Meta,7506.49,224338,6649,449
2024-10-28,Frankfurt,Email,0.0,17836,850,73
2024-10-28,Frankfurt,Organic,0.0,25009,987,70
2024-10-28,Frankfurt,Affiliate,3935.21,149506,4383,297
2024-11-04,Frankfurt,Google Ads,12995.94,507789,16573,1139
2024-11-04,Frankfurt,Meta,7717.51,237263,8265,517
2024-11-04,Frankfurt,Email,0.0,11949,365,30
2024-11-04,Frankfurt,Organic,0.0,22142,703,51
2024-11-04,Frankfurt,Affiliate,3879.44,126520,2231,139
2024-11-11,Frankfurt,Google Ads,12724.03,369987,12914,404
2024-11-11,Frankfurt,Meta,7285.12,213436,5708,330
2024-11-11,Frankfurt,Email,0.0,13368,507,30
2024-11-11,Frankfurt,Organic,0.0,36062,1114,74
2024-11-11,Frankfurt,Affiliate,4022.8,149139,2373,76
2024-11-18,Frankfurt,Google Ads,13025.81,510792,14562,869
2024-11-18,Frankfurt,Meta,8190.64,305810,5733,257
2024-11-18,Frankfurt,Email,0.0,14320,655,55
2024-11-18,Frankfurt,Organic,0.0,37805,1103,69
2024-11-18,Frankfurt,Affiliate,3711.48,129479,2510,80
2024-11-25,Frankfurt,Google Ads,13501.26,390380,6431,210
2024-11-25,Frankfurt,Meta,8076.27,308749,8233,401
2024-11-25,Frankfurt,Email,0.0,15049,550,47
2024-11-25,Frankfurt,Organic,0.0,35041,1209,63
2024-11-25,Frankfurt,Affiliate,3506.79,102768,3070,110
2024-12-02,Frankfurt,Google Ads,13012.86,494658,8215,561
2024-12-02,Frankfurt,Meta,7515.64,230051,5610,364
2024-12-02,Frankfurt,Email,0.0,19972,708,64
2024-12-02,Frankfurt,Organic,0.0,25803,707,49
2024-12-02,Frankfurt,Affiliate,3849.99,119988,2732,140
2024-12-09,Frankfurt,Google Ads,12845.97,435163,7848,393
2024-12-09,Frankfurt,Meta,8028.51,238327,5102,297
2024-12-09,Frankfurt,Email,0.0,12176,422,29
2024-12-09,Frankfurt,Organic,0.0,33279,836,41
2024-12-09,Frankfurt,Affiliate,3094.53,109387,2594,125
2024-12-16,Frankfurt,Google Ads,13911.24,548379,8438,434
2024-12-16,Frankfurt,Meta,8169.49,263815,5039,252
2024-12-16,Frankfurt,Email,0.0,14779,496,47
2024-12-16,Frankfurt,Organic,0.0,31423,1219,63
2024-12-16,Frankfurt,Affiliate,3860.16,117038,2131,125
2024-12-23,Frankfurt,Google Ads,12481.84,478463,15250,672
2024-12-23,Frankfurt,Meta,7162.18,252935,5941,395
2024-12-23,Frankfurt,Email,0.0,16246,626,49
2024-12-23,Frankfurt,Organic,0.0,26239,619,32
2024-12-23,Frankfurt,Affiliate,3895.14,137723,4413,199
2024-12-30,Frankfurt,Google Ads,12779.43,460410,13046,885
2024-12-30,Frankfurt,Meta,7638.08,299860,5072,343
2024-12-30,Frankfurt,Email,0.0,11746,439,28
2024-12-30,Frankfurt,Organic,0.0,37466,1344,74
2024-12-30,Frankfurt,Affiliate,3182.76,96087,2426,150
2025-01-06,Frankfurt,Google Ads,12387.31,407708,11197,474
2025-01-06,Frankfurt,Meta,7641.78,296762,6563,451
2025-01-06,Frankfurt,Email,0.0,19877,891,46
2025-01-06,Frankfurt,Organic,0.0,30589,1056,47
2025-01-06,Frankfurt,Affiliate,3349.72,118914,3443,154
2025-01-13,Frankfurt,Google Ads,12463.47,397892,6987,349
2025-01-13,Frankfurt,Meta,7135.43,256049,6694,426
2025-01-13,Frankfurt,Email,0.0,8251,486,24
2025-01-13,Frankfurt,Organic,0.0,39073,807,32
2025-01-13,Frankfurt,Affiliate,4024.21,139803,3019,164
2025-01-20,Frankfurt,Google Ads,13117.35,370729,12459,844
2025-01-20,Frankfurt,Meta,7696.95,237112,5949,183
2025-01-20,Frankfurt,Email,0.0,16397,517,39
2025-01-20,Frankfurt,Organic,0.0,25566,795,55
2025-01-20,Frankfurt,Affiliate,3596.82,137961,4305,252
2025-01-27,Frankfurt,Google Ads,11876.89,388480,8081,438
2025-01-27,Frankfurt,Meta,7846.97,306455,9458,476
2025-01-27,Frankfurt,Email,0.0,12731,675,47
2025-01-27,Frankfurt,Organic,0.0,37916,1027,62
2025-01-27,Frankfurt,Affiliate,3513.41,119714,2715,97
2025-02-03,Frankfurt,Google Ads,12540.14,415092,12577,806
2025-02-03,Frankfurt,Meta,7731.7,253446,8412,548
2025-02-03,Frankfurt,Email,0.0,16078,683,58
2025-02-03,Frankfurt,Organic,0.0,17688,417,21
2025-02-03,Frankfurt,Affiliate,3627.56,118052,2970,173
2025-02-10,Frankfurt,Google Ads,14129.38,521888,14446,648
2025-02-10,Frankfurt,Meta,7823.65,225980,6779,247
2025-02-10,Frankfurt,Email,0.0,11635,511,28
2025-02-10,Frankfurt,Organic,0.0,37369,949,38
2025-02-10,Frankfurt,Affiliate,3899.76,131170,3206,110
2025-02-17,Frankfurt,Google Ads,13290.03,385377,10283,320
2025-02-17,Frankfurt,Meta,7733.33,261633,8634,540
2025-02-17,Frankfurt,Email,0.0,17816,617,31
2025-02-17,Frankfurt,Organic,0.0,35433,1223,72
2025-02-17,Frankfurt,Affiliate,3075.36,118544,3437,150
2025-02-24,Frankfurt,Google Ads,12621.18,428252,6981,290
2025-02-24,Frankfurt,Meta,7596.7,253714,7187,221
2025-02-24,Frankfurt,Email,0.0,14382,445,40
2025-02-24,Frankfurt,Organic,0.0,15723,471,33
2025-02-24,Frankfurt,Affiliate,3221.08,106669,3707,204
2025-03-03,Frankfurt,Google Ads,12795.13,477745,9106,559
2025-03-03,Frankfurt,Meta,7500.75,293566,5629,254
2025-03-03,Frankfurt,Email,0.0,16041,733,62
2025-03-03,Frankfurt,Organic,0.0,28132,730,38
2025-03-03,Frankfurt,Affiliate,3574.83,139611,2725,91
2025-03-10,Frankfurt,Google Ads,12833.77,372924,12822,633
2025-03-10,Frankfurt,Meta,7651.93,260245,5995,352
2025-03-10,Frankfurt,Email,0.0,8520,437,34
2025-03-10,Frankfurt,Organic,0.0,24449,772,47
2025-03-10,Frankfurt,Affiliate,3272.32,96342,3215,111
